time,power
2024-11-23 13:12:54.563800,373
2024-11-23 13:12:59.129556,375
2024-11-23 13:13:04.163566,379
2024-11-23 13:13:09.189158,373
2024-11-23 13:13:14.288695,373
2024-11-23 13:13:19.330271,374
2024-11-23 13:13:24.440840,365
2024-11-23 13:13:29.473453,433
2024-11-23 13:13:34.523017,456
2024-11-23 13:13:39.097105,409
2024-11-23 13:13:44.138721,380
2024-11-23 13:13:49.152477,406
2024-11-23 13:13:54.249913,445
2024-11-23 13:13:59.373410,432
2024-11-23 13:14:04.443955,401
2024-11-23 13:14:09.470591,410
2024-11-23 13:14:14.538171,287
2024-11-23 13:14:19.568656,201
2024-11-23 13:14:24.119880,195
2024-11-23 13:14:29.187464,166
2024-11-23 13:14:34.301976,197
2024-11-23 13:14:39.351564,194
2024-11-23 13:14:44.444109,203
2024-11-23 13:14:49.508686,187
2024-11-23 13:14:54.527173,186
2024-11-23 13:15:04.128993,190
2024-11-23 13:15:06.695160,185
2024-11-23 13:15:11.268380,246
2024-11-23 13:17:26.932046,292
2024-11-23 13:17:34.335067,293
2024-11-23 13:17:39.397636,295
2024-11-23 13:17:43.944903,276
2024-11-23 13:17:48.966351,335
2024-11-23 13:17:54.034018,330
2024-11-23 13:17:59.093546,341
2024-11-23 13:18:04.140159,330
2024-11-23 13:18:09.149782,292
2024-11-23 13:18:14.184364,279
2024-11-23 13:18:19.206785,294
2024-11-23 13:18:24.226636,305
2024-11-23 13:18:29.307205,292
2024-11-23 13:18:34.416697,300
2024-11-23 13:18:38.975827,290
2024-11-23 13:18:44.038415,298
2024-11-23 13:18:49.099186,304
2024-11-23 13:18:54.154533,281
2024-11-23 13:18:59.248084,292
2024-11-23 13:19:04.416611,253
2024-11-23 13:19:10.050458,253
2024-11-23 13:19:14.101164,260
2024-11-23 13:19:19.195746,258
2024-11-23 13:19:24.293444,247
2024-11-23 13:19:29.418775,248
2024-11-23 13:19:33.961927,228
2024-11-23 13:19:39.113396,235
2024-11-23 13:19:44.144992,236
2024-11-23 13:19:49.247542,241
2024-11-23 13:19:54.275117,257
2024-11-23 13:19:59.352731,238
2024-11-23 13:20:04.423296,258
2024-11-23 13:20:09.042330,236
2024-11-23 13:20:14.125603,261
2024-11-23 13:20:19.146691,238
2024-11-23 13:20:24.244971,253
2024-11-23 13:20:26.936190,260
2024-11-23 13:20:34.370226,252
2024-11-23 13:20:38.947355,261
2024-11-23 13:20:44.085554,252
2024-11-23 13:20:49.174497,242
2024-11-23 13:20:54.207107,246
2024-11-23 13:20:59.279683,258
2024-11-23 13:21:04.399030,260
2024-11-23 13:21:09.423632,265
2024-11-23 13:21:14.025886,240
2024-11-23 13:21:19.114395,1365
2024-11-23 13:21:24.141045,1368
2024-11-23 13:21:29.287553,1342
2024-11-23 13:21:34.345140,1354
2024-11-23 13:21:39.368769,1348
2024-11-23 13:21:44.414278,1333
2024-11-23 13:21:49.000451,1345
2024-11-23 13:21:54.065000,1444
2024-11-23 13:21:59.185503,1604
2024-11-23 13:22:04.278050,1578
2024-11-23 13:22:09.351653,1555
2024-11-23 13:22:14.416227,1563
2024-11-23 13:22:19.022228,1563
2024-11-23 13:22:24.164709,1564
2024-11-23 13:22:29.247361,1561
2024-11-23 13:22:34.291572,1558
2024-11-23 13:22:39.377465,1565
2024-11-23 13:22:44.433002,1552
2024-11-23 13:22:49.012144,1555
2024-11-23 13:22:51.939976,1543
2024-11-23 13:22:59.167259,1554
2024-11-23 13:23:04.199842,1585
2024-11-23 13:23:09.283391,1606
2024-11-23 13:23:14.398926,1598
2024-11-23 13:23:19.027964,1605
2024-11-23 13:23:24.100329,1587
2024-11-23 13:23:29.145213,334
2024-11-23 13:23:34.257852,297
2024-11-23 13:23:39.350457,686
2024-11-23 13:23:44.406035,370
2024-11-23 13:23:49.439645,355
2024-11-23 13:23:53.980788,353
2024-11-23 13:23:59.008366,353
2024-11-23 13:24:04.063975,341
2024-11-23 13:24:09.139539,1638
2024-11-23 13:24:14.192117,1657
2024-11-23 13:24:19.201754,1657
2024-11-23 13:24:24.276289,1648
2024-11-23 13:24:29.357850,1634
2024-11-23 13:24:34.417574,1657
2024-11-23 13:24:39.955708,1670
2024-11-23 13:24:44.023362,1640
2024-11-23 13:24:49.072994,1654
2024-11-23 13:24:54.104639,1649
2024-11-23 13:24:59.162201,1652
2024-11-23 13:25:04.220734,1643
2024-11-23 13:25:09.279368,1639
2024-11-23 13:25:14.304981,1637
2024-11-23 13:25:19.404544,1646
2024-11-23 13:25:24.029540,1637
2024-11-23 13:25:29.126119,1624
2024-11-23 13:25:34.216682,1628
2024-11-23 13:25:39.429072,1643
2024-11-23 13:25:44.486672,1643
2024-11-23 13:25:49.038799,1644
2024-11-23 13:25:54.133289,1635
2024-11-23 13:25:59.225911,876
2024-11-23 13:26:04.279454,348
2024-11-23 13:26:09.397988,345
2024-11-23 13:26:14.481500,368
2024-11-23 13:26:18.985721,358
2024-11-23 13:26:24.110213,368
2024-11-23 13:26:29.202763,370
2024-11-23 13:26:34.299331,347
2024-11-23 13:26:39.326941,352
2024-11-23 13:26:44.445426,349
2024-11-23 13:26:48.961665,1621
2024-11-23 13:26:54.024205,1652
2024-11-23 13:26:59.084785,1653
2024-11-23 13:27:04.104390,588
2024-11-23 13:27:09.156973,372
2024-11-23 13:27:14.205591,369
2024-11-23 13:27:19.291950,362
2024-11-23 13:27:24.313813,834
2024-11-23 13:27:29.345418,1645
2024-11-23 13:27:34.404999,1661
2024-11-23 13:27:38.986078,1652
2024-11-23 13:27:44.015677,392
2024-11-23 13:27:49.083250,373
2024-11-23 13:27:54.101956,361
2024-11-23 13:27:59.140494,369
2024-11-23 13:28:04.195209,1393
2024-11-23 13:28:09.264652,1653
2024-11-23 13:28:11.953769,1662
2024-11-23 13:28:19.391812,612
2024-11-23 13:28:24.970821,373
2024-11-23 13:28:29.024429,371
2024-11-23 13:28:34.057063,372
2024-11-23 13:28:39.108602,361
2024-11-23 13:28:44.159177,1650
2024-11-23 13:28:49.224815,1654
2024-11-23 13:28:54.347399,1658
2024-11-23 13:28:59.494721,653
2024-11-23 13:29:04.054742,592
2024-11-23 13:29:09.121549,583
2024-11-23 13:29:14.187080,588
2024-11-23 13:29:19.217713,1770
2024-11-23 13:29:24.273512,994
2024-11-23 13:29:29.356912,594
2024-11-23 13:29:34.405632,589
2024-11-23 13:29:39.418047,586
2024-11-23 13:29:43.985133,588
2024-11-23 13:29:49.041722,596
2024-11-23 13:29:51.959548,577
2024-11-23 13:29:59.222864,588
2024-11-23 13:30:04.295360,587
2024-11-23 13:30:09.337942,593
2024-11-23 13:30:14.444688,590
2024-11-23 13:30:18.996555,584
2024-11-23 13:30:24.081093,588
2024-11-23 13:30:29.197603,537
2024-11-23 13:30:34.238358,525
2024-11-23 13:30:39.279725,563
2024-11-23 13:30:44.380322,1105
2024-11-23 13:30:49.455874,1115
2024-11-23 13:30:54.000963,1110
2024-11-23 13:30:59.107556,1111
2024-11-23 13:31:04.171197,1127
2024-11-23 13:31:09.259611,1106
2024-11-23 13:31:14.356239,1113
2024-11-23 13:31:19.424697,1115
2024-11-23 13:31:24.488277,1113
2024-11-23 13:31:29.047617,1116
2024-11-23 13:31:31.965380,1119
2024-11-23 13:31:39.112587,1107
2024-11-23 13:31:44.203104,1114
2024-11-23 13:31:49.298619,1117
2024-11-23 13:31:54.386202,1110
2024-11-23 13:31:59.474775,1106
2024-11-23 13:32:04.106765,1096
2024-11-23 13:32:09.216264,1109
2024-11-23 13:32:14.279804,1105
2024-11-23 13:32:19.344437,1111
2024-11-23 13:32:24.467935,1109
2024-11-23 13:32:29.004065,1106
2024-11-23 13:32:34.099615,1114
2024-11-23 13:32:39.194177,539
2024-11-23 13:32:44.256670,519
2024-11-23 13:32:49.336375,517
2024-11-23 13:32:54.393955,511
2024-11-23 13:32:59.455222,522
2024-11-23 13:33:03.995556,523
2024-11-23 13:33:09.049918,520
2024-11-23 13:33:14.130497,516
2024-11-23 13:33:19.257218,510
2024-11-23 13:33:24.341773,288
2024-11-23 13:33:29.373287,307
2024-11-23 13:33:34.475877,282
2024-11-23 13:33:39.004064,289
2024-11-23 13:33:44.045641,306
2024-11-23 13:33:49.079027,436
2024-11-23 13:33:54.150802,885
2024-11-23 13:33:59.175525,879
2024-11-23 13:34:04.201060,871
2024-11-23 13:34:09.278574,871
2024-11-23 13:34:14.360320,881
2024-11-23 13:34:19.434728,916
2024-11-23 13:34:24.534256,355
2024-11-23 13:34:29.059379,333
2024-11-23 13:34:34.093854,305
2024-11-23 13:34:39.174303,295
2024-11-23 13:34:44.229279,298
2024-11-23 13:34:49.311853,292
2024-11-23 13:34:54.424404,284
2024-11-23 13:34:59.512909,289
2024-11-23 13:35:04.038040,308
2024-11-23 13:35:09.109553,284
2024-11-23 13:35:14.184240,298
2024-11-23 13:35:19.292761,290
2024-11-23 13:35:24.347301,287
2024-11-23 13:35:29.351983,297
2024-11-23 13:35:34.405537,295
2024-11-23 13:35:39.422159,300
2024-11-23 13:35:44.482703,305
2024-11-23 13:35:49.029871,298
2024-11-23 13:35:54.127410,299
2024-11-23 13:35:59.182994,792
2024-11-23 13:36:04.273513,863
2024-11-23 13:36:09.324136,865
2024-11-23 13:36:14.404668,870
2024-11-23 13:36:19.983555,865
2024-11-23 13:36:24.078273,862
2024-11-23 13:36:29.112867,861
2024-11-23 13:36:34.180478,878
2024-11-23 13:36:39.247051,700
2024-11-23 13:36:44.277645,292
2024-11-23 13:36:49.336233,278
2024-11-23 13:36:54.341918,237
2024-11-23 13:36:59.466391,233
2024-11-23 13:37:05.071348,251
2024-11-23 13:37:09.147621,233
2024-11-23 13:37:14.193335,213
2024-11-23 13:37:19.272162,198
2024-11-23 13:37:24.390696,209
2024-11-23 13:37:29.406311,204
2024-11-23 13:37:34.963382,198
2024-11-23 13:37:39.044983,214
2024-11-23 13:37:44.073648,200
2024-11-23 13:37:49.134171,207
2024-11-23 13:37:51.978103,211
2024-11-23 13:37:59.311268,199
2024-11-23 13:38:04.370819,202
2024-11-23 13:38:09.400893,782
2024-11-23 13:38:14.450987,793
2024-11-23 13:38:18.979176,807
2024-11-23 13:38:24.086763,791
2024-11-23 13:38:29.109807,787
2024-11-23 13:38:34.194835,780
2024-11-23 13:38:39.271436,779
2024-11-23 13:38:44.351006,795
2024-11-23 13:38:49.409531,803
2024-11-23 13:38:54.475871,801
2024-11-23 13:38:59.027269,236
2024-11-23 13:39:04.037099,225
2024-11-23 13:39:09.176366,205
2024-11-23 13:39:14.255956,206
2024-11-23 13:39:19.340677,187
2024-11-23 13:39:24.421242,205
2024-11-23 13:39:28.995413,204
2024-11-23 13:39:34.079970,189
2024-11-23 13:39:39.130581,187
2024-11-23 13:39:44.165179,190
2024-11-23 13:39:49.211144,184
2024-11-23 13:39:54.229678,196
2024-11-23 13:39:59.269021,185
2024-11-23 13:40:04.288634,181
2024-11-23 13:40:09.336694,183
2024-11-23 13:40:14.351802,182
2024-11-23 13:40:19.363421,715
2024-11-23 13:40:24.387061,771
2024-11-23 13:40:29.486588,782
2024-11-23 13:40:34.060680,773
2024-11-23 13:40:39.151197,771
2024-11-23 13:40:44.144887,770
2024-11-23 13:40:49.190515,724
2024-11-23 13:40:54.213107,189
2024-11-23 13:40:59.258664,182
2024-11-23 13:41:04.309281,186
2024-11-23 13:41:09.407814,185
2024-11-23 13:41:14.483365,188
2024-11-23 13:41:19.072390,182
2024-11-23 13:41:24.097090,180
2024-11-23 13:41:27.032940,184
2024-11-23 13:41:34.200301,184
2024-11-23 13:41:39.283796,182
2024-11-23 13:41:44.341434,180
2024-11-23 13:41:49.406985,197
2024-11-23 13:41:54.466534,202
2024-11-23 13:41:59.972721,201
2024-11-23 13:42:04.073243,195
2024-11-23 13:42:07.025165,198
2024-11-23 13:42:14.133481,190
2024-11-23 13:42:19.201044,192
2024-11-23 13:42:24.294601,183
2024-11-23 13:42:29.339201,184
2024-11-23 13:42:34.413746,183
2024-11-23 13:42:39.019802,724
2024-11-23 13:42:44.083431,770
2024-11-23 13:42:49.195948,771
2024-11-23 13:42:54.260523,770
2024-11-23 13:42:59.326066,774
2024-11-23 13:43:04.338697,771
2024-11-23 13:43:09.430255,771
2024-11-23 13:43:14.518781,772
2024-11-23 13:43:19.073963,772
2024-11-23 13:43:24.134492,573
2024-11-23 13:43:29.155108,189
2024-11-23 13:43:34.186775,184
2024-11-23 13:43:39.258234,183
2024-11-23 13:43:44.292769,184
2024-11-23 13:43:49.310498,182
2024-11-23 13:43:54.340217,183
2024-11-23 13:43:59.438639,184
2024-11-23 13:44:04.022721,167
2024-11-23 13:44:09.128267,153
2024-11-23 13:44:14.224802,152
2024-11-23 13:44:16.988794,153
2024-11-23 13:44:24.272021,151
2024-11-23 13:44:29.318625,151
2024-11-23 13:44:34.351282,152
2024-11-23 13:44:39.378809,151
2024-11-23 13:44:44.405460,153
2024-11-23 13:44:49.447043,153
2024-11-23 13:44:54.042111,153
2024-11-23 13:44:59.060710,153
2024-11-23 13:45:04.067362,149
2024-11-23 13:45:09.114967,139
2024-11-23 13:45:14.137231,426
2024-11-23 13:45:19.178145,776
2024-11-23 13:45:24.231807,742
2024-11-23 13:45:29.241500,741
2024-11-23 13:45:34.283157,771
2024-11-23 13:45:39.393259,775
2024-11-23 13:45:44.465294,778
2024-11-23 13:45:49.499539,208
2024-11-23 13:45:54.084947,240
2024-11-23 13:45:59.143498,241
2024-11-23 13:46:04.194095,192
2024-11-23 13:46:09.251688,183
2024-11-23 13:46:14.299418,219
2024-11-23 13:46:19.387803,220
2024-11-23 13:46:24.414420,204
2024-11-23 13:46:29.497979,201
2024-11-23 13:46:34.076127,180
2024-11-23 13:46:39.177603,178
2024-11-23 13:46:44.250140,238
2024-11-23 13:46:49.272806,243
2024-11-23 13:46:54.352344,190
2024-11-23 13:46:59.388935,186
2024-11-23 13:47:04.494479,204
2024-11-23 13:47:09.014700,208
2024-11-23 13:47:14.051333,231
2024-11-23 13:47:19.088993,639
2024-11-23 13:47:24.151762,777
2024-11-23 13:47:29.211143,778
2024-11-23 13:47:34.321595,774
2024-11-23 13:47:39.398225,777
2024-11-23 13:47:44.437924,802
2024-11-23 13:47:49.059892,803
2024-11-23 13:47:54.079493,507
2024-11-23 13:47:59.106108,443
2024-11-23 13:48:04.159680,426
2024-11-23 13:48:09.243220,427
2024-11-23 13:48:14.304797,434
2024-11-23 13:48:19.329426,414
2024-11-23 13:48:24.351054,443
2024-11-23 13:48:29.443566,452
2024-11-23 13:48:34.539889,388
2024-11-23 13:48:39.072282,383
2024-11-23 13:48:44.090888,446
2024-11-23 13:48:49.138464,449
2024-11-23 13:48:54.193009,386
2024-11-23 13:48:59.223643,383
2024-11-23 13:49:04.243293,439
2024-11-23 13:49:09.293873,445
2024-11-23 13:49:14.314456,417
2024-11-23 13:49:19.343134,411
2024-11-23 13:49:24.396701,456
2024-11-23 13:49:29.498217,459
2024-11-23 13:49:34.035309,921
2024-11-23 13:49:39.068040,1016
2024-11-23 13:49:44.116658,1008
2024-11-23 13:49:49.209240,1007
2024-11-23 13:49:54.235865,1011
2024-11-23 13:49:59.353348,1010
2024-11-23 13:50:04.411900,1029
2024-11-23 13:50:09.447310,841
2024-11-23 13:50:14.468122,451
2024-11-23 13:50:19.522731,442
2024-11-23 13:50:24.087827,413
2024-11-23 13:50:29.111471,409
2024-11-23 13:50:34.212994,412
2024-11-23 13:50:39.291550,407
2024-11-23 13:50:44.354891,446
2024-11-23 13:50:49.360779,446
2024-11-23 13:50:54.370407,429
2024-11-23 13:50:59.443932,428
2024-11-23 13:51:04.505510,413
2024-11-23 13:51:09.060638,416
2024-11-23 13:51:14.138195,461
2024-11-23 13:51:19.226501,461
2024-11-23 13:51:24.266297,443
2024-11-23 13:51:29.330904,450
2024-11-23 13:51:34.358691,422
2024-11-23 13:51:39.418063,420
2024-11-23 13:51:44.458649,414
2024-11-23 13:51:49.489285,413
2024-11-23 13:51:54.043394,427
2024-11-23 13:51:59.106983,428
2024-11-23 13:52:04.183534,458
2024-11-23 13:52:09.312807,748
2024-11-23 13:52:14.372727,1013
2024-11-23 13:52:19.510195,798
2024-11-23 13:52:24.094347,799
2024-11-23 13:52:29.108959,803
2024-11-23 13:52:34.114595,819
2024-11-23 13:52:39.143206,439
2024-11-23 13:52:44.162794,210
2024-11-23 13:52:49.190506,205
2024-11-23 13:52:54.248990,197
2024-11-23 13:52:57.009023,196
2024-11-23 13:53:04.287258,188
2024-11-23 13:53:09.303884,183
2024-11-23 13:53:14.366440,219
2024-11-23 13:53:19.424014,220
2024-11-23 13:53:24.477609,196
2024-11-23 13:53:30.071595,196
2024-11-23 13:53:34.110243,187
2024-11-23 13:53:39.208809,183
2024-11-23 13:53:44.288386,202
2024-11-23 13:53:49.349992,204
2024-11-23 13:53:54.389530,179
2024-11-23 13:53:59.453112,176
2024-11-23 13:54:04.023216,183
2024-11-23 13:54:09.127731,183
2024-11-23 13:54:14.196267,186
2024-11-23 13:54:19.233927,187
2024-11-23 13:54:24.295512,191
2024-11-23 13:54:29.378026,193
2024-11-23 13:54:34.386652,669
2024-11-23 13:54:39.488205,281
2024-11-23 13:54:44.048335,297
2024-11-23 13:54:49.105931,298
2024-11-23 13:54:54.138280,244
2024-11-23 13:54:59.194919,241
2024-11-23 13:55:04.226709,249
2024-11-23 13:55:09.343225,244
2024-11-23 13:55:14.365852,257
2024-11-23 13:55:19.426425,261
2024-11-23 13:55:24.484970,248
2024-11-23 13:55:30.063987,246
2024-11-23 13:55:34.097629,240
2024-11-23 13:55:37.007522,240
2024-11-23 13:55:44.181883,247
2024-11-23 13:55:49.270407,246
2024-11-23 13:55:54.282660,236
2024-11-23 13:55:59.285680,235
2024-11-23 13:56:04.340302,241
2024-11-23 13:56:09.529699,240
2024-11-23 13:56:14.057861,253
2024-11-23 13:56:19.076455,255
2024-11-23 13:56:24.116061,290
2024-11-23 13:56:29.199664,292
2024-11-23 13:56:34.217209,244
2024-11-23 13:56:39.249655,279
2024-11-23 13:56:44.330429,1441
2024-11-23 13:56:49.362007,1715
2024-11-23 13:56:54.375615,1862
2024-11-23 13:56:59.442241,1825
2024-11-23 13:57:05.051324,1763
2024-11-23 13:57:09.065916,927
2024-11-23 13:57:12.009688,1713
2024-11-23 13:57:19.201031,1832
2024-11-23 13:57:24.238635,1820
2024-11-23 13:57:29.300237,1824
2024-11-23 13:57:34.349789,1822
2024-11-23 13:57:39.383417,1785
2024-11-23 13:57:44.410454,261
2024-11-23 13:57:49.450637,529
2024-11-23 13:57:54.474218,1186
2024-11-23 13:57:59.560750,977
2024-11-23 13:58:04.088889,271
2024-11-23 13:58:09.147443,260
2024-11-23 13:58:14.192061,598
2024-11-23 13:58:19.214665,975
2024-11-23 13:58:24.301226,400
2024-11-23 13:58:29.332791,552
2024-11-23 13:58:34.417366,607
2024-11-23 13:58:39.420980,558
2024-11-23 13:58:44.518562,971
2024-11-23 13:58:49.037701,389
2024-11-23 13:58:54.117250,551
2024-11-23 13:58:59.166855,256
2024-11-23 13:59:02.015731,598
2024-11-23 13:59:09.263977,283
2024-11-23 13:59:14.306603,290
2024-11-23 13:59:19.402142,420
2024-11-23 13:59:24.470680,255
2024-11-23 13:59:29.545254,252
2024-11-23 13:59:34.070084,204
2024-11-23 13:59:39.102029,309
2024-11-23 13:59:44.152581,195
2024-11-23 13:59:49.209187,169
2024-11-23 13:59:54.309709,165
2024-11-23 13:59:59.322336,296
2024-11-23 14:00:04.408850,170
2024-11-23 14:00:09.472446,167
2024-11-23 14:00:14.512067,166
2024-11-23 14:00:19.085672,166
2024-11-23 14:00:24.152699,490
2024-11-23 14:00:29.269232,168
2024-11-23 14:00:34.282869,165
2024-11-23 14:00:39.332444,164
2024-11-23 14:00:44.426977,284
2024-11-23 14:00:49.457586,165
2024-11-23 14:00:54.513172,166
2024-11-23 14:00:59.047194,163
2024-11-23 14:01:04.091041,404
2024-11-23 14:01:09.175427,167
2024-11-23 14:01:14.234026,164
2024-11-23 14:01:19.261641,165
2024-11-23 14:01:24.359174,284
2024-11-23 14:01:29.377795,166
2024-11-23 14:01:34.390430,164
2024-11-23 14:01:39.552442,167
2024-11-23 14:01:44.111972,486
2024-11-23 14:01:49.187561,169
2024-11-23 14:01:54.199213,165
2024-11-23 14:01:59.279771,163
2024-11-23 14:02:04.309502,284
2024-11-23 14:02:09.334967,168
2024-11-23 14:02:14.370581,165
2024-11-23 14:02:19.436140,164
2024-11-23 14:02:24.503714,168
2024-11-23 14:02:29.052036,453
2024-11-23 14:02:34.130522,165
2024-11-23 14:02:39.164170,163
2024-11-23 14:02:44.190667,163
2024-11-23 14:02:49.239358,421
2024-11-23 14:02:54.345931,166
2024-11-23 14:02:59.421446,163
2024-11-23 14:03:04.456111,165
2024-11-23 14:03:09.474681,164
2024-11-23 14:03:14.551226,162
2024-11-23 14:03:19.101318,392
2024-11-23 14:03:24.163903,166
2024-11-23 14:03:29.181538,165
2024-11-23 14:03:34.214112,164
2024-11-23 14:03:39.233693,436
2024-11-23 14:03:44.352262,168
2024-11-23 14:03:49.396815,164
2024-11-23 14:03:54.436392,164
2024-11-23 14:03:59.497976,391
2024-11-23 14:04:04.538560,163
2024-11-23 14:04:09.068704,162
2024-11-23 14:04:14.121301,162
2024-11-23 14:04:19.196826,368
2024-11-23 14:04:24.235408,163
2024-11-23 14:04:29.339938,162
2024-11-23 14:04:34.367530,161
2024-11-23 14:04:39.474050,163
2024-11-23 14:04:44.542631,163
2024-11-23 14:04:49.120742,270
2024-11-23 14:04:54.147301,167
2024-11-23 14:04:59.161916,162
2024-11-23 14:05:04.196917,164
2024-11-23 14:05:09.261031,163
2024-11-23 14:05:14.338466,362
2024-11-23 14:05:19.412177,164
2024-11-23 14:05:24.446786,163
2024-11-23 14:05:29.531314,163
2024-11-23 14:05:34.504972,256
2024-11-23 14:05:39.045093,164
2024-11-23 14:05:44.098714,162
2024-11-23 14:05:49.136623,163
2024-11-23 14:05:54.175826,161
2024-11-23 14:05:59.224459,390
2024-11-23 14:06:04.285001,165
2024-11-23 14:06:09.361559,162
2024-11-23 14:06:14.391217,164
2024-11-23 14:06:19.478449,361
2024-11-23 14:06:25.057728,414
2024-11-23 14:06:29.066407,350
2024-11-23 14:06:34.170921,334
2024-11-23 14:06:39.217512,342
2024-11-23 14:06:44.234113,541
2024-11-23 14:06:49.301667,327
2024-11-23 14:06:54.372253,328
2024-11-23 14:06:59.412797,331
2024-11-23 14:07:04.488362,409
2024-11-23 14:07:09.521997,339
2024-11-23 14:07:14.038103,337
2024-11-23 14:07:19.108762,339
2024-11-23 14:07:24.129273,335
2024-11-23 14:07:29.207843,525
2024-11-23 14:07:34.223431,338
2024-11-23 14:07:39.239078,336
2024-11-23 14:07:49.273268,337
2024-11-23 14:07:51.785565,337
2024-11-23 14:07:56.312735,337
2024-11-23 14:08:01.326367,337
2024-11-23 14:08:06.384914,336
2024-11-23 14:08:11.463458,337
2024-11-23 14:08:16.542989,337
2024-11-23 14:08:21.605549,336
2024-11-23 14:08:26.658096,340
2024-11-23 14:08:31.695717,337
2024-11-23 14:08:36.714309,334
2024-11-23 14:08:41.750885,335
2024-11-23 14:08:46.802715,335
2024-11-23 14:08:51.315640,337
2024-11-23 14:08:56.340254,336
2024-11-23 14:09:01.392077,339
2024-11-23 14:09:06.441385,337
2024-11-23 14:09:11.513958,337
2024-11-23 14:09:16.539585,335
2024-11-23 14:09:21.651078,334
2024-11-23 14:09:26.721613,334
2024-11-23 14:09:31.807184,337
2024-11-23 14:09:36.356305,334
2024-11-23 14:09:41.432835,335
2024-11-23 14:09:46.481529,336
2024-11-23 14:09:51.514021,338
2024-11-23 14:09:56.537636,337
2024-11-23 14:10:01.585187,335
2024-11-23 14:10:06.644756,336
2024-11-23 14:10:11.706330,335
2024-11-23 14:10:16.765934,336
2024-11-23 14:10:21.316991,336
2024-11-23 14:10:26.370604,336
2024-11-23 14:10:31.440142,337
2024-11-23 14:10:36.507705,162
2024-11-23 14:10:41.528336,111
2024-11-23 14:10:46.648841,110
2024-11-23 14:10:51.705808,109
2024-11-23 14:10:56.710187,113
2024-11-23 14:11:01.770728,111
2024-11-23 14:11:07.358892,111
2024-11-23 14:11:11.453448,112
2024-11-23 14:11:16.546952,110
2024-11-23 14:11:21.587539,111
2024-11-23 14:11:26.657848,116
2024-11-23 14:11:31.711683,112
2024-11-23 14:11:36.731276,110
2024-11-23 14:11:41.754887,110
2024-11-23 14:11:46.760562,109
2024-11-23 14:11:51.383570,110
2024-11-23 14:11:56.426119,110
2024-11-23 14:12:01.450751,118
2024-11-23 14:12:06.544277,112
2024-11-23 14:12:11.636785,113
2024-11-23 14:12:16.677348,112
2024-11-23 14:12:21.735537,110
2024-11-23 14:12:26.793529,111
2024-11-23 14:12:31.347513,120
2024-11-23 14:12:36.395176,123
2024-11-23 14:12:41.493790,197
2024-11-23 14:12:46.538132,213
2024-11-23 14:12:51.622867,199
2024-11-23 14:12:54.354882,214
2024-11-23 14:13:01.728039,194
2024-11-23 14:13:06.745337,170
2024-11-23 14:13:11.810180,178
2024-11-23 14:13:16.369257,163
2024-11-23 14:13:21.373931,168
2024-11-23 14:13:26.432512,167
2024-11-23 14:13:29.313389,166
2024-11-23 14:13:36.571636,164
2024-11-23 14:13:41.617187,162
2024-11-23 14:13:46.634788,160
2024-11-23 14:13:51.738338,175
2024-11-23 14:13:56.805867,161
2024-11-23 14:14:01.350989,161
2024-11-23 14:14:06.439526,167
2024-11-23 14:14:11.513059,161
2024-11-23 14:14:16.562633,161
2024-11-23 14:14:21.583254,163
2024-11-23 14:14:26.658794,171
2024-11-23 14:14:31.750308,160
2024-11-23 14:14:36.794914,144
2024-11-23 14:14:41.847654,137
2024-11-23 14:14:46.386628,144
2024-11-23 14:14:51.448170,169
2024-11-23 14:14:56.568693,184
2024-11-23 14:15:01.688212,196
2024-11-23 14:15:06.729964,174
2024-11-23 14:15:11.784274,167
2024-11-23 14:15:16.352473,163
2024-11-23 14:15:21.482973,158
2024-11-23 14:15:26.518511,158
2024-11-23 14:15:31.618958,163
2024-11-23 14:15:36.722597,168
2024-11-23 14:15:41.775190,198
2024-11-23 14:15:46.810837,198
2024-11-23 14:15:51.334874,173
2024-11-23 14:15:56.423437,185
2024-11-23 14:16:01.472016,189
2024-11-23 14:16:06.540566,198
2024-11-23 14:16:11.635071,174
2024-11-23 14:16:14.322174,177
2024-11-23 14:16:21.355703,177
2024-11-23 14:16:26.438181,197
2024-11-23 14:16:31.530718,162
2024-11-23 14:16:36.594301,164
2024-11-23 14:16:41.604973,168
2024-11-23 14:16:46.642491,165
2024-11-23 14:16:51.688081,161
2024-11-23 14:16:56.719678,159
2024-11-23 14:17:01.835999,159
2024-11-23 14:17:06.352500,210
2024-11-23 14:17:11.425914,184
2024-11-23 14:17:16.526457,170
2024-11-23 14:17:21.549029,200
2024-11-23 14:17:26.689536,215
2024-11-23 14:17:31.760044,187
2024-11-23 14:17:36.345953,197
2024-11-23 14:17:41.352702,198
2024-11-23 14:17:46.426303,191
2024-11-23 14:17:51.428916,184
2024-11-23 14:17:56.500446,179
2024-11-23 14:18:01.550247,187
2024-11-23 14:18:06.708564,167
2024-11-23 14:18:11.729142,188
2024-11-23 14:18:16.345195,202
2024-11-23 14:18:21.412530,190
2024-11-23 14:18:26.512223,184
2024-11-23 14:18:31.565841,169
2024-11-23 14:18:36.635396,211
2024-11-23 14:18:41.682955,206
2024-11-23 14:18:46.765494,215
2024-11-23 14:18:52.338527,207
2024-11-23 14:18:56.354203,190
2024-11-23 14:19:01.459753,168
2024-11-23 14:19:06.493297,199
2024-11-23 14:19:11.508993,217
2024-11-23 14:19:16.562410,209
2024-11-23 14:19:21.623122,207
